source_id,teff_gspphot,teff_gspphot_upper,teff_gspphot_lower
3423625054207479424,7409.4307,7693.6763,7134.0845
3423625054207479424,7409.4307,7693.6763,7134.0845
3376977929802701440,9206.133,9265.525,9128.313
3376977929802701440,9206.133,9265.525,9128.313
3376977929802701440,9206.133,9265.525,9128.313
3376977929802701440,9206.133,9265.525,9128.313
3377123237136129024,9682.509,9968.631,8698.427
3377123237136129024,9682.509,9968.631,8698.427
3377123237136129024,9682.509,9968.631,8698.427
3377123237136129024,9682.509,9968.631,8698.427
3377123237136129024,9682.509,9968.631,8698.427
3377123237136129024,9682.509,9968.631,8698.427
3377123237136129024,9682.509,9968.631,8698.427
3377123237136129024,9682.509,9968.631,8698.427
3377123237136129024,9682.509,9968.631,8698.427
3377123237136129024,9682.509,9968.631,8698.427
3425916638302885632,8848.339,9011.672,8465.207
3425916638302885632,8848.339,9011.672,8465.207
3425916638302885632,8848.339,9011.672,8465.207
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3375332716809805952,11690.984,11746.955,11641.822
3375332716809805952,11690.984,11746.955,11641.822
3375332716809805952,11690.984,11746.955,11641.822
3375332716809805952,11690.984,11746.955,11641.822
3375332716809805952,11690.984,11746.955,11641.822
3375332716809805952,11690.984,11746.955,11641.822
3375332716809805952,11690.984,11746.955,11641.822
3375332716809805952,11690.984,11746.955,11641.822
3375332716809805952,11690.984,11746.955,11641.822
3375335873607711744,4838.7974,4919.1006,4722.074
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423625054207479424,7409.4307,7693.6763,7134.0845
3423625054207479424,7409.4307,7693.6763,7134.0845
3423625054207479424,7409.4307,7693.6763,7134.0845
3423625054207479424,7409.4307,7693.6763,7134.0845
3376977929802701440,9206.133,9265.525,9128.313
3376977929802701440,9206.133,9265.525,9128.313
3376977929802701440,9206.133,9265.525,9128.313
3376977929802701440,9206.133,9265.525,9128.313
3377123237136129024,9682.509,9968.631,8698.427
3377123237136129024,9682.509,9968.631,8698.427
3377123237136129024,9682.509,9968.631,8698.427
3377123237136129024,9682.509,9968.631,8698.427
3377123237136129024,9682.509,9968.631,8698.427
3377123237136129024,9682.509,9968.631,8698.427
3377123237136129024,9682.509,9968.631,8698.427
3377123237136129024,9682.509,9968.631,8698.427
3377123237136129024,9682.509,9968.631,8698.427
3377123237136129024,9682.509,9968.631,8698.427
3424667459950023936,7025.987,7260.0483,6454.571
3425916638302885632,8848.339,9011.672,8465.207
3425916638302885632,8848.339,9011.672,8465.207
3425916638302885632,8848.339,9011.672,8465.207
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3375332716809805952,11690.984,11746.955,11641.822
3375332716809805952,11690.984,11746.955,11641.822
3375332716809805952,11690.984,11746.955,11641.822
3375332716809805952,11690.984,11746.955,11641.822
3375332716809805952,11690.984,11746.955,11641.822
3375332716809805952,11690.984,11746.955,11641.822
3375332716809805952,11690.984,11746.955,11641.822
3375332716809805952,11690.984,11746.955,11641.822
3375332716809805952,11690.984,11746.955,11641.822
3375318869835308928,6183.821,6301.5244,6062.093
3375318869835308928,6183.821,6301.5244,6062.093
3375318869835308928,6183.821,6301.5244,6062.093
3375318869835308928,6183.821,6301.5244,6062.093
3375318869835308928,6183.821,6301.5244,6062.093
3375318869835308928,6183.821,6301.5244,6062.093
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3426118540422838272,15650.513,15743.373,15566.061
3426118540422838272,15650.513,15743.373,15566.061
3426118540422838272,15650.513,15743.373,15566.061
3426118540422838272,15650.513,15743.373,15566.061
3377567027517095936,15589.527,15677.291,15174.793
3377567027517095936,15589.527,15677.291,15174.793
3377567027517095936,15589.527,15677.291,15174.793
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3375332716809805952,11690.984,11746.955,11641.822
3375332716809805952,11690.984,11746.955,11641.822
3375332716809805952,11690.984,11746.955,11641.822
3375332716809805952,11690.984,11746.955,11641.822
3375332716809805952,11690.984,11746.955,11641.822
3375332716809805952,11690.984,11746.955,11641.822
3375332716809805952,11690.984,11746.955,11641.822
3375332716809805952,11690.984,11746.955,11641.822
3375332716809805952,11690.984,11746.955,11641.822
3375318869835308928,6183.821,6301.5244,6062.093
3375318869835308928,6183.821,6301.5244,6062.093
3375318869835308928,6183.821,6301.5244,6062.093
3375318869835308928,6183.821,6301.5244,6062.093
3375318869835308928,6183.821,6301.5244,6062.093
3375318869835308928,6183.821,6301.5244,6062.093
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3376869834066408960,9194.531,9265.429,9094.041
3425600773523563904,9686.789,9731.914,9633.666
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3375332716809805952,11690.984,11746.955,11641.822
3375332716809805952,11690.984,11746.955,11641.822
3375332716809805952,11690.984,11746.955,11641.822
3375332716809805952,11690.984,11746.955,11641.822
3375332716809805952,11690.984,11746.955,11641.822
3375332716809805952,11690.984,11746.955,11641.822
3375332716809805952,11690.984,11746.955,11641.822
3375332716809805952,11690.984,11746.955,11641.822
3375332716809805952,11690.984,11746.955,11641.822
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3377123237136129024,9682.509,9968.631,8698.427
3377123237136129024,9682.509,9968.631,8698.427
3377123237136129024,9682.509,9968.631,8698.427
3377123237136129024,9682.509,9968.631,8698.427
3377123237136129024,9682.509,9968.631,8698.427
3377123237136129024,9682.509,9968.631,8698.427
3377123237136129024,9682.509,9968.631,8698.427
3377123237136129024,9682.509,9968.631,8698.427
3377123237136129024,9682.509,9968.631,8698.427
3377123237136129024,9682.509,9968.631,8698.427
3424633856126040064,18754.752,18937.568,18609.506
3375318869835308928,6183.821,6301.5244,6062.093
3375318869835308928,6183.821,6301.5244,6062.093
3375318869835308928,6183.821,6301.5244,6062.093
3375318869835308928,6183.821,6301.5244,6062.093
3375318869835308928,6183.821,6301.5244,6062.093
3375318869835308928,6183.821,6301.5244,6062.093
3375315605660082816,9436.462,9500.584,9263.862
3375315605660082816,9436.462,9500.584,9263.862
3375315605660082816,9436.462,9500.584,9263.862
3375315605660082816,9436.462,9500.584,9263.862
3375315605660082816,9436.462,9500.584,9263.862
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3376977929802701440,9206.133,9265.525,9128.313
3376977929802701440,9206.133,9265.525,9128.313
3376977929802701440,9206.133,9265.525,9128.313
3376977929802701440,9206.133,9265.525,9128.313
3377123237136129024,9682.509,9968.631,8698.427
3377123237136129024,9682.509,9968.631,8698.427
3377123237136129024,9682.509,9968.631,8698.427
3377123237136129024,9682.509,9968.631,8698.427
3377123237136129024,9682.509,9968.631,8698.427
3377123237136129024,9682.509,9968.631,8698.427
3377123237136129024,9682.509,9968.631,8698.427
3377123237136129024,9682.509,9968.631,8698.427
3377123237136129024,9682.509,9968.631,8698.427
3377123237136129024,9682.509,9968.631,8698.427
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3375332716809805952,11690.984,11746.955,11641.822
3375332716809805952,11690.984,11746.955,11641.822
3375332716809805952,11690.984,11746.955,11641.822
3375332716809805952,11690.984,11746.955,11641.822
3375332716809805952,11690.984,11746.955,11641.822
3375332716809805952,11690.984,11746.955,11641.822
3375332716809805952,11690.984,11746.955,11641.822
3375332716809805952,11690.984,11746.955,11641.822
3375332716809805952,11690.984,11746.955,11641.822
3375318869835308928,6183.821,6301.5244,6062.093
3375318869835308928,6183.821,6301.5244,6062.093
3375318869835308928,6183.821,6301.5244,6062.093
3375318869835308928,6183.821,6301.5244,6062.093
3375318869835308928,6183.821,6301.5244,6062.093
3375318869835308928,6183.821,6301.5244,6062.093
3375315605660082816,9436.462,9500.584,9263.862
3375315605660082816,9436.462,9500.584,9263.862
3375315605660082816,9436.462,9500.584,9263.862
3375315605660082816,9436.462,9500.584,9263.862
3375315605660082816,9436.462,9500.584,9263.862
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3376977929802701440,9206.133,9265.525,9128.313
3376977929802701440,9206.133,9265.525,9128.313
3376977929802701440,9206.133,9265.525,9128.313
3376977929802701440,9206.133,9265.525,9128.313
3377123237136129024,9682.509,9968.631,8698.427
3377123237136129024,9682.509,9968.631,8698.427
3377123237136129024,9682.509,9968.631,8698.427
3377123237136129024,9682.509,9968.631,8698.427
3377123237136129024,9682.509,9968.631,8698.427
3377123237136129024,9682.509,9968.631,8698.427
3377123237136129024,9682.509,9968.631,8698.427
3377123237136129024,9682.509,9968.631,8698.427
3377123237136129024,9682.509,9968.631,8698.427
3377123237136129024,9682.509,9968.631,8698.427
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3377123237136129024,9682.509,9968.631,8698.427
3377123237136129024,9682.509,9968.631,8698.427
3377123237136129024,9682.509,9968.631,8698.427
3377123237136129024,9682.509,9968.631,8698.427
3377123237136129024,9682.509,9968.631,8698.427
3377123237136129024,9682.509,9968.631,8698.427
3377123237136129024,9682.509,9968.631,8698.427
3377123237136129024,9682.509,9968.631,8698.427
3377123237136129024,9682.509,9968.631,8698.427
3377123237136129024,9682.509,9968.631,8698.427
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3377567027517095936,15589.527,15677.291,15174.793
3377567027517095936,15589.527,15677.291,15174.793
3377567027517095936,15589.527,15677.291,15174.793
3375315605660082816,9436.462,9500.584,9263.862
3375315605660082816,9436.462,9500.584,9263.862
3375315605660082816,9436.462,9500.584,9263.862
3375315605660082816,9436.462,9500.584,9263.862
3375315605660082816,9436.462,9500.584,9263.862
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3377567027517095936,15589.527,15677.291,15174.793
3377567027517095936,15589.527,15677.291,15174.793
3377567027517095936,15589.527,15677.291,15174.793
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3375315605660082816,9436.462,9500.584,9263.862
3375315605660082816,9436.462,9500.584,9263.862
3375315605660082816,9436.462,9500.584,9263.862
3375315605660082816,9436.462,9500.584,9263.862
3375315605660082816,9436.462,9500.584,9263.862
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3377123237136129024,9682.509,9968.631,8698.427
3377123237136129024,9682.509,9968.631,8698.427
3377123237136129024,9682.509,9968.631,8698.427
3377123237136129024,9682.509,9968.631,8698.427
3377123237136129024,9682.509,9968.631,8698.427
3377123237136129024,9682.509,9968.631,8698.427
3377123237136129024,9682.509,9968.631,8698.427
3377123237136129024,9682.509,9968.631,8698.427
3377123237136129024,9682.509,9968.631,8698.427
3377123237136129024,9682.509,9968.631,8698.427
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3425372758003035648,10502.073,10760.116,10083.352
3425372758003035648,10502.073,10760.116,10083.352
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3425372758003035648,10502.073,10760.116,10083.352
3425372758003035648,10502.073,10760.116,10083.352
3426118540422838272,15650.513,15743.373,15566.061
3426118540422838272,15650.513,15743.373,15566.061
3426118540422838272,15650.513,15743.373,15566.061
3426118540422838272,15650.513,15743.373,15566.061
3377123237136129024,9682.509,9968.631,8698.427
3377123237136129024,9682.509,9968.631,8698.427
3377123237136129024,9682.509,9968.631,8698.427
3377123237136129024,9682.509,9968.631,8698.427
3377123237136129024,9682.509,9968.631,8698.427
3377123237136129024,9682.509,9968.631,8698.427
3377123237136129024,9682.509,9968.631,8698.427
3377123237136129024,9682.509,9968.631,8698.427
3377123237136129024,9682.509,9968.631,8698.427
3377123237136129024,9682.509,9968.631,8698.427
3373932828052417536,9168.109,9189.192,9131.221
3375577250771239040,5620.3486,5626.532,5617.3535
3375342028298831360,7887.529,7921.128,7865.3467
3375315605660082816,9436.462,9500.584,9263.862
3375315605660082816,9436.462,9500.584,9263.862
3375315605660082816,9436.462,9500.584,9263.862
3375315605660082816,9436.462,9500.584,9263.862
3375315605660082816,9436.462,9500.584,9263.862
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3423624809393510912,4702.166,4709.306,4697.504
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
3426597824414830080,9251.355,9288.561,9194.39
4583546526576047616,5719.544,5739.4165,5711.3076
4481336887734126080,5893.08,5914.471,5874.4717
4497132544795411968,4676.505,4699.709,4666.6187
4527246519011594496,6232.482,6240.7505,6223.842
786257505143361024,5830.625,5832.2705,5829.316
4178473699744561664,4696.885,4713.455,4683.272
2110953649775905664,6157.053,6172.7437,6142.7993
4271313369219753344,7894.0093,7982.6274,7297.325
4269492818480749440,6347.466,6366.6675,6330.7026
4269693994754886528,8626.425,8773.429,8159.428
2030026359862404992,4931.379,4936.55,4926.1675
2033945985706865408,5778.163,5849.91,5745.5195
2029909334901730944,9252.351,9259.124,9248.75
2054995895278181376,6135.89,6156.026,6120.8813
2055089388138875648,8772.957,8794.077,8755.53
2033961962986303360,9258.25,9281.96,9214.536
2127920827881544064,5958.9644,5961.2876,5957.2114
2132778440192709632,9235.112,9262.51,9195.258
1826992849106321152,8771.214,8824.269,8706.511
1864288455298349440,5814.177,5823.2485,5803.443
1864282992100388992,6330.414,6371.9473,6302.836
2116907814478810880,5019.106,5028.4307,4997.9067
4477196711055336448,9565.856,9596.559,9539.803
2076688572496676736,4922.3315,4927.2954,4917.883
4497512013750719104,6020.8735,6031.2114,6010.8174
2051693786974788352,6281.7676,6288.9277,6275.2397
2052521066394025344,6295.3696,6299.954,6289.442
2099783814231690624,6156.8774,6166.9175,6146.402
2101283067056135296,6623.9917,6639.2314,6580.274
2099784432707010176,4109.212,4117.115,4097.5728
2127399938547762176,6142.1313,6154.046,6130.0215
2128877853974822272,6022.262,6034.1226,6010.4346
2131094774353071104,6480.444,6500.1685,6429.5747
2066385358259245824,15002.073,15005.4,15000.524
2126908559930667648,6032.682,6057.4653,6011.4375
2127119391283756800,6106.949,6117.9487,6068.066
2107170672642925824,8825.339,8840.711,8805.058
2106764025139351296,6139.367,6141.8013,6137.948
2106764025139351296,6139.367,6141.8013,6137.948
2105953964247667584,5754.6426,5758.4824,5750.9224
2102908282679379840,5636.6543,5665.758,5623.0303
2103137221615964032,4919.2383,4923.1177,4914.863
2106271242071963776,6696.4336,6712.5513,6682.5483
2105986331121461632,4663.4272,4667.8687,4659.9087
2106764025139351296,6139.367,6141.8013,6137.948
2106764025139351296,6139.367,6141.8013,6137.948
3425424508065853056,6588.121,6603.3906,6580.1045
3425424508065853056,6588.121,6603.3906,6580.1045
3424590769014432768,9489.606,9559.546,9351.627
3426147436962198784,6328.4478,6341.5728,6314.9023
3426147436962198784,6328.4478,6341.5728,6314.9023
1935272990396708992,5763.2734,5777.1387,5731.5825
1936331034123973248,5964.653,6003.569,5944.9927
3425699076735178368,9302.87,9400.428,9014.141
3425424508065853056,6588.121,6603.3906,6580.1045
3425424508065853056,6588.121,6603.3906,6580.1045
3330315034278645632,5863.8745,5897.4688,5838.2256
3426147436962198784,6328.4478,6341.5728,6314.9023
3426147436962198784,6328.4478,6341.5728,6314.9023
3328357005929061632,9199.443,9201.51,9192.537
3325880012389818112,10122.652,10140.918,10102.566
3852940050853819520,7896.9087,7911.636,7882.4985
